antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,cosine,all_confidence,max_confidence,chi_square_score
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.2537313432835821,0.4430574400723654,0.2521031207598371,0.9935828877005346,2.242559988470684,1.0,0.1396855613384907,86.7902155887209,0.7424686042339433,0.5669243287225384,0.9884779638670472,0.7812953229846078,0.751901836401936,0.569007758268681,0.9935828877005346,4616.597590441895
"frozenset({'Shortining_Service_No_Shortining', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.2559023066485753,0.4430574400723654,0.2526458616010855,0.9872746553552492,2.2283220324524864,1.0,0.1392664407087542,43.76640283431314,0.7408057238020548,0.5660721524118363,0.9771514235751632,0.778753701707841,0.7503174926746946,0.5702327480604328,0.9872746553552492,4563.27981349818
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.255359565807327,0.4430574400723654,0.2521031207598371,0.9872476089266736,2.228260987481498,1.0,0.1389641652352521,43.67357907432491,0.7402492674757124,0.5648561005269557,0.9771028612448232,0.7781276835976774,0.7495008664514552,0.569007758268681,0.9872476089266736,4549.830376494785
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank'})",frozenset({'Result_Phishing'}),0.2502939846223428,0.4430574400723654,0.2486657620985979,0.99349475966751,2.242361079649718,1.0,0.1377711500063107,85.61444796220992,0.7390116676334393,0.5591944670463791,0.9883197284593672,0.7773721246275483,0.74672513468567,0.5612494895875867,0.99349475966751,4531.724143941057
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL'})",frozenset({'Result_Phishing'}),0.2498417005879692,0.4430574400723654,0.2482134780642243,0.993482983345402,2.242334499976198,1.0,0.1375192537783922,85.45974169556229,0.7385590573243302,0.5581773799837265,0.9882985838693223,0.7768558240532644,0.7460413160291429,0.560228664761127,0.993482983345402,4520.614507608361
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank'})",frozenset({'Result_Phishing'}),0.2515603799185889,0.4430574400723654,0.2486657620985979,0.9884933477166488,2.2310726743584217,1.0,0.1372100641482362,48.40178934871084,0.7372473238999689,0.557606490872211,0.979339606790247,0.7748714186521177,0.7448431961605704,0.5612494895875867,0.9884933477166488,4479.826858936122
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'on_mouseover_onMouseOver_doesnt_Changes_Status_Bar'})",frozenset({'Result_Phishing'}),0.2455902306648575,0.4430574400723654,0.2446856625961103,0.996316758747698,2.2487304548705187,1.0,0.1358750836909568,151.20990502035315,0.7360782723174509,0.5511409942950285,0.9933866766210494,0.7742914949312194,0.7417763149023062,0.5522662311147407,0.996316758747698,4464.260867806949
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL'})",frozenset({'Result_Phishing'}),0.2514699231117142,0.4430574400723654,0.2482134780642243,0.98705035971223,2.227815787386424,1.0,0.1367978576751536,43.00834212774471,0.7362828428738779,0.5561410620186461,0.9767486968683944,0.7736395122366786,0.7436221520863756,0.560228664761127,0.98705035971223,4454.0141650823
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google'})",frozenset({'Result_Phishing'}),0.2465852555404794,0.4430574400723654,0.2449570330167345,0.9933969185619956,2.2421402479997674,1.0,0.1357056009373796,84.34585657570778,0.7353155398562053,0.5508543531326282,0.9881440530620208,0.7731378222863061,0.7410991989993164,0.5528787260106166,0.9933969185619956,4441.019001993519
"frozenset({'Shortining_Service_No_Shortining', 'URL_of_Anchor_greater_than_%67_Anchor', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.2507462686567164,0.4430574400723654,0.2474898236092265,0.987012987012987,2.22773143557137,1.0,0.1363948237104842,42.88457711442784,0.7355490319424058,0.5545196595054722,0.9766815935404534,0.7728041660258891,0.7425233060573166,0.5585953450387913,0.987012987012987,4436.2977843913895
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'on_mouseover_onMouseOver_doesnt_Changes_Status_Bar'})",frozenset({'Result_Phishing'}),0.2472184531886024,0.4430574400723654,0.2446856625961103,0.9897548481522136,2.233919935958089,1.0,0.1351536875877182,54.361572010079584,0.7337538830998697,0.5491270807957774,0.9816046526429628,0.7710105396334772,0.7393295474391413,0.5522662311147407,0.9897548481522136,4397.3826250667225
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'HTTPS_token_No_HTTPS_Token_In_Domain'})",frozenset({'Result_Phishing'}),0.2444142921754862,0.4430574400723654,0.2427860696517413,0.9933382679496668,2.24200787100522,1.0,0.1344964990433712,83.60326649580291,0.733167965033222,0.5459723352318959,0.9880387448730822,0.7706585173966383,0.7377860659633154,0.5479787668436096,0.9933382679496668,4388.3366134792905
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'on_mouseover_onMouseOver_doesnt_Changes_Status_Bar'})",frozenset({'Result_Phishing'}),0.24640434192673,0.4430574400723654,0.2438715513342379,0.9897209985315712,2.233843535885365,1.0,0.134700274377465,54.18255475867432,0.7329408911052957,0.5473000406008932,0.9815438750635894,0.7700748724793421,0.7380859628351722,0.550428746427113,0.9897209985315712,4377.624667591776
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google'})",frozenset({'Result_Phishing'}),0.2482134780642243,0.4430574400723654,0.2449570330167345,0.9868804664723032,2.227432330921052,1.0,0.134984204834141,42.45139956781748,0.7329907668060001,0.5488447507093637,0.9764436506173968,0.76987959624146,0.7386644806865766,0.5528787260106166,0.9868804664723032,4374.559376500651
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'Redirect_Redirect_between_2-4'})",frozenset({'Result_Phishing'}),0.2480325644504749,0.4430574400723654,0.244776119402985,0.9868708971553612,2.2274107325546177,1.0,0.1348834463429736,42.42045831448844,0.7328086295527827,0.5484394000810702,0.9764264687433032,0.7696706466176969,0.7383880791503066,0.5524703960800327,0.9868708971553612,4370.165424737398
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'port_Port_Standard'})",frozenset({'Result_Phishing'}),0.2401628222523744,0.4430574400723654,0.2392582541836273,0.9962335216572504,2.2485425851206418,1.0,0.1328523289559357,147.8682496607898,0.7307716716176073,0.5389160554197229,0.993237222985367,0.7681249274272369,0.7334728170651622,0.5400163331972233,0.9962335216572504,4333.116172397295
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'HTTPS_token_No_HTTPS_Token_In_Domain'})",frozenset({'Result_Phishing'}),0.2460425146992311,0.4430574400723654,0.2427860696517413,0.986764705882353,2.2271710542118037,1.0,0.1337751029401326,42.08010452786587,0.7308103207972415,0.5439805431698419,0.9762358004757856,0.7673717363629813,0.7353408098930787,0.5479787668436096,0.986764705882353,4321.971307620918
"frozenset({'Iframe_No_IFrame', 'URL_of_Anchor_greater_than_%67_Anchor', 'on_mouseover_onMouseOver_doesnt_Changes_Status_Bar'})",frozenset({'Result_Phishing'}),0.243509724106739,0.4430574400723654,0.2409769335142469,0.9895988112927192,2.2335677539487566,1.0,0.1330881385187871,53.54604897589934,0.730063316934057,0.5408038976857492,0.9813244857627108,0.7667471394152447,0.7336472641146258,0.5438954675377705,0.9895988112927192,4307.718833524744
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.2409769335142469,0.4430574400723654,0.239348710990502,0.9932432432432432,2.2417933960910683,1.0,0.1325820877111911,82.4274988692894,0.7297914756416213,0.5382424735557363,0.9878681263690196,0.7667318707028792,0.7325096311048866,0.5402204981625153,0.9932432432432432,4305.539372879991
"frozenset({'Shortining_Service_No_Shortining', 'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL'})",frozenset({'Result_Phishing'}),0.2454093170511081,0.4430574400723654,0.2421528720036182,0.9867305565794324,2.227093977743084,1.0,0.1334224482210468,41.97181014121298,0.7301764849651617,0.5425618159708147,0.976174484811698,0.7666400843329991,0.7343685743088751,0.5465496120865659,0.9867305565794324,4306.690194230232
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'Shortining_Service_No_Shortining'})",frozenset({'Result_Phishing'}),0.2450474898236092,0.4430574400723654,0.2417910447761194,0.9867109634551496,2.2270497552055284,1.0,0.1332209312387121,41.90992763455457,0.7298147220265602,0.5417511147142278,0.9761393050181384,0.7662219578402738,0.7338124331731819,0.5457329522253981,0.9867109634551496,4297.969653579938
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.2446856625961103,0.4430574400723654,0.2414292175486205,0.9866913123844732,2.2270054018804317,1.0,0.1330194142563773,41.848045127896114,0.729453270304651,0.5409404134576409,0.9761040211808272,0.7658038023743517,0.7332558705203415,0.5449162923642302,0.9866913123844732,4289.257479131243
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'port_Port_Standard'})",frozenset({'Result_Phishing'}),0.2417910447761194,0.4430574400723654,0.2392582541836273,0.9895248784137672,2.2334008842107385,1.0,0.1321309328526971,53.168123667377074,0.7283643183543456,0.5369468128298823,0.9811917379997072,0.7647706058054953,0.7309990399777764,0.5400163331972233,0.9895248784137672,4266.464997163343
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'port_Port_Standard'})",frozenset({'Result_Phishing'}),0.2415196743554952,0.4430574400723654,0.2389868837630031,0.989513108614232,2.23337431925895,1.0,0.1319797951159461,53.10845125024194,0.7280967012847371,0.5363377994315874,0.9811706051210553,0.7644584734577897,0.7305800221988109,0.5394038383013474,0.989513108614232,4259.9683382929725
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.243509724106739,0.4430574400723654,0.2402532790592492,0.9866270430906388,2.226860343276237,1.0,0.1323644840637894,41.64692698125514,0.7282806942225436,0.5383056343737332,0.9759886245520566,0.7644445954530368,0.7314441191773446,0.5422621478154348,0.9866270430906388,4261.000546768064
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.2423337856173677,0.4430574400723654,0.239348710990502,0.9876819708846584,2.2292413613985094,1.0,0.1319809242918256,45.213609637761685,0.727783408810834,0.5366051510849725,0.9778827656537112,0.7639512345235868,0.730456053666095,0.5402204981625153,0.9876819708846584,4250.291814261849
"frozenset({'Shortining_Service_No_Shortining', 'URL_of_Anchor_greater_than_%67_Anchor', 'Redirect_Redirect_between_2-4'})",frozenset({'Result_Phishing'}),0.2426051560379918,0.4430574400723654,0.239348710990502,0.9865771812080536,2.2267478028287124,1.0,0.1318606916079526,41.492220714608834,0.7273809320694719,0.536278881232266,0.9758990966793948,0.7633988396852844,0.7300474068908025,0.5402204981625153,0.9865771812080536,4239.32423404942
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Redirect_Redirect_between_2-4', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.2424242424242424,0.4430574400723654,0.2391677973767526,0.9865671641791044,2.2267251939567165,1.0,0.1317599331167852,41.4612794612792,0.7272012102874431,0.5358735306039724,0.975881110930648,0.7631896662055179,0.7297677438760569,0.5398121682319313,0.9865671641791044,4234.995191824218
"frozenset({'Shortining_Service_No_Shortining', 'URL_of_Anchor_greater_than_%67_Anchor', 'HTTPS_token_No_HTTPS_Token_In_Domain'})",frozenset({'Result_Phishing'}),0.2416101311623699,0.4430574400723654,0.2383536861148801,0.9865219019093971,2.22662303503642,1.0,0.131306519906532,41.32204382129764,0.7263934104176022,0.5340494527766518,0.9757998417424698,0.7622482927268506,0.7285079326879239,0.5379746835443038,0.9865219019093971,4215.540096633866
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'HTTPS_token_No_HTTPS_Token_In_Domain', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.2416101311623699,0.4430574400723654,0.2383536861148801,0.9865219019093971,2.22662303503642,1.0,0.131306519906532,41.32204382129764,0.7263934104176022,0.5340494527766518,0.9757998417424698,0.7622482927268506,0.7285079326879239,0.5379746835443038,0.9865219019093971,4215.540096633866
"frozenset({'Iframe_No_IFrame', 'port_Port_Standard', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.239348710990502,0.4430574400723654,0.2368159203980099,0.9894179894179894,2.2331596310771484,1.0,0.1307706932219376,52.63107191316146,0.7259620612750662,0.5314656922452293,0.980999816958888,0.761960934276165,0.7272191921485676,0.5345038791343405,0.9894179894179894,4208.162088803636
"frozenset({'having_At_Symbol_no_@_symbol', 'URL_of_Anchor_greater_than_%67_Anchor', 'Prefix_Suffix_Has_PrefixSuffix'})",frozenset({'Result_Phishing'}),0.2350972410673903,0.4430574400723654,0.2338308457711442,0.9946133128126202,2.2448857029692766,1.0,0.1296692639757505,103.39240808942266,0.7249849945742576,0.5262622149837132,0.990328109979457,0.7611898740461631,0.7245160609571437,0.5277664352797059,0.9946133128126202,4188.983382657319
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.2349163274536408,0.4430574400723654,0.2336499321573948,0.9946091644204852,2.244876339866979,1.0,0.1295685054845831,103.31284486657653,0.7248111343728711,0.5258550488599348,0.9903206614696222,0.7609836348848036,0.7242342193735811,0.5273581053491221,0.9946091644204852,4184.707123394145
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL'})",frozenset({'Result_Phishing'}),0.2403437358661239,0.4430574400723654,0.2370872908186341,0.9864508844561536,2.226462745541604,1.0,0.1306012104683604,41.10545504799245,0.725139904043213,0.5312119983785976,0.9756723286767546,0.760783629243185,0.7265438874899967,0.5351163740302164,0.9864508844561536,4185.359616305706
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'URL_Length_long_URL'})",frozenset({'Result_Phishing'}),0.2355495251017639,0.4430574400723654,0.233921302578019,0.9930875576036866,2.241442006800481,1.0,0.12955933297617,80.57102366953083,0.7245186596350023,0.5260374288039057,0.9875885901102412,0.7605290789243422,0.7241001545945542,0.5279706002449979,0.9930875576036866,4176.323434533367
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'URL_Length_long_URL'})",frozenset({'Result_Phishing'}),0.2362731795567616,0.4430574400723654,0.233921302578019,0.9900459418070444,2.234576947055303,1.0,0.1292387124858418,55.951306405037776,0.7234104978941172,0.525182778229082,0.9821273163353704,0.7590082710260211,0.7229904219047371,0.5279706002449979,0.9900459418070444,4146.876328029955
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL', 'HTTPS_token_No_HTTPS_Token_In_Domain'})",frozenset({'Result_Phishing'}),0.2381727725011307,0.4430574400723654,0.2349163274536408,0.986327383213065,2.2261839978400237,1.0,0.129392108574352,40.7341600080408,0.7229996670619067,0.5263477908390758,0.9754505800585404,0.7582718990381372,0.7231645518197377,0.5302164148632095,0.986327383213065,4133.855427817448
"frozenset({'having_At_Symbol_no_@_symbol', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.2365445499773858,0.4430574400723654,0.2338308457711442,0.9885277246653918,2.2311502646337087,1.0,0.129028022995094,48.54682647369164,0.7227673783310569,0.5245535714285713,0.9794013311963468,0.7581470799725489,0.7222961673869055,0.5277664352797059,0.9885277246653918,4130.092190681119
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank'})",frozenset({'Result_Phishing'}),0.2368159203980099,0.4430574400723654,0.233921302578019,0.9877769289533996,2.2294556859084995,1.0,0.1289982471180956,45.564863184079535,0.7225779974610049,0.5245436105476674,0.978053264508662,0.7578737645991986,0.7221614626160047,0.5279706002449979,0.9877769289533996,4124.921865340588
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.236454093170511,0.4430574400723654,0.2336499321573948,0.98814078041316,2.230276914550323,1.0,0.1288871869426356,46.96283392422047,0.7224518913661051,0.524041387705417,0.9787065660983404,0.757749442881141,0.7218753699752382,0.5273581053491221,0.98814078041316,4122.169127637372
"frozenset({'Iframe_No_IFrame', 'Redirect_Redirect_between_2-4', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.2353686114880144,0.4430574400723654,0.2328358208955223,0.98923904688701,2.232755749966495,1.0,0.1285540064162555,51.75587646184626,0.7220773101525496,0.5225334957369061,0.9806785225492765,0.7573798337742521,0.7210170025059373,0.5255206206614944,0.98923904688701,4113.948690789222
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL', 'Redirect_Redirect_between_2-4'})",frozenset({'Result_Phishing'}),0.2369063772048846,0.4430574400723654,0.2336499321573948,0.986254295532646,2.2260190357520218,1.0,0.1286867991361804,40.51757123473556,0.7217561867754423,0.5235103364410214,0.9753193498641226,0.7568062004408841,0.7211859653962557,0.5273581053491221,0.986254295532646,4103.946851538253
"frozenset({'Shortining_Service_No_Shortining', 'Iframe_No_IFrame', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.2334690185436454,0.4430574400723654,0.2309362279511533,0.9891514916698954,2.2325581340160663,1.0,0.1274960422589981,51.33816954190072,0.7202361621146447,0.5182704019488428,0.9805213156424708,0.7551923240301294,0.7180379893510759,0.5212331563903634,0.9891514916698954,4069.328432493065
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'Submitting_to_email_not_using_mail_func'})",frozenset({'Result_Phishing'}),0.2285843509724106,0.4430574400723654,0.2276797829036635,0.99604273842501,2.2481119790299067,1.0,0.1264037855212241,140.73938489371346,0.7196928149372261,0.5128361858190709,0.992894668391828,0.7549629780324314,0.7154366829626886,0.513883217639853,0.99604273842501,4059.509171673387
"frozenset({'Iframe_No_IFrame', 'double_slash_redirecting_last_position_less_than_7', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.2331071913161465,0.4430574400723654,0.2305744007236544,0.9891346526969343,2.2325201277183764,1.0,0.1272945252766634,51.25860631905373,0.7198864048096792,0.5174583840844498,0.9804910809752492,0.7547755746130649,0.7174691565162653,0.5204164965291955,0.9891346526969343,4060.854421823964
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'HTTPS_token_No_HTTPS_Token_In_Domain'})",frozenset({'Result_Phishing'}),0.2350067842605156,0.4430574400723654,0.2317503392130258,0.9861431870669748,2.225768259090528,1.0,0.127628834978923,40.19268807477787,0.7198977940201139,0.51925415484394,0.9751198526921236,0.7546069140724829,0.7182078731494216,0.5230706410779911,0.9861431870669748,4059.269937495224
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google'})",frozenset({'Result_Phishing'}),0.2343735866123925,0.4430574400723654,0.2311171415649027,0.986105750675415,2.2256837635191324,1.0,0.1272761802598372,40.084393688125175,0.7192801375412013,0.5178354276449127,0.9750526350035263,0.7538736184981811,0.7172124297946578,0.5216414863209473,0.986105750675415,4044.426974738536
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.3125282677521483,0.4430574400723654,0.2759837177747625,0.8830680173661359,1.9931230975873075,1.0,0.1375157435142449,4.762961743935583,0.7247932084389933,0.5754432289701998,0.7900466025633641,0.7529876632359467,0.7416667192579804,0.6229073091057574,0.8830680173661359,3943.201756243247
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'Favicon_Favicon_Internal'})",frozenset({'Result_Phishing'}),0.2263229308005427,0.4430574400723654,0.2254183627317955,0.9960031974420464,2.248022733303761,1.0,0.125144304381632,139.34702849389373,0.7175663631864688,0.5077424612876935,0.9928236718729612,0.7523911454748002,0.7118606632798231,0.5087790935075541,0.9960031974420464,4007.026362751061
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'HTTPS_token_No_HTTPS_Token_In_Domain', 'Redirect_Redirect_between_2-4'})",frozenset({'Result_Phishing'}),0.2323835368611488,0.4430574400723654,0.2291270918136589,0.9859867652783184,2.225415208279258,1.0,0.1261678368569962,39.74403990150258,0.7173447658012979,0.5133765707336847,0.9748389946649032,0.7515683111814213,0.7140748663487007,0.5171498570845242,0.9859867652783184,3997.937334694256
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Submitting_to_email_not_using_mail_func'})",frozenset({'Result_Phishing'}),0.2302125734961556,0.4430574400723654,0.2276797829036635,0.9889980353634578,2.2322117764277305,1.0,0.1256823894179855,50.622100536279646,0.7170990496118753,0.5109622411693058,0.9802457821898694,0.7514406265016553,0.7129021620475469,0.513883217639853,0.9889980353634578,3993.349399391317
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'Submitting_to_email_not_using_mail_func'})",frozenset({'Result_Phishing'}),0.2291270918136589,0.4430574400723654,0.2265943012211669,0.988945913936044,2.232094136088805,1.0,0.1250778384709813,50.38341086773888,0.7160586594939667,0.5085261875761266,0.9801521972653838,0.7501895759961967,0.7111819816523103,0.5114332380563494,0.988945913936044,3968.165847852026
"frozenset({'Iframe_No_IFrame', 'Abnormal_URL_hostname_in_URL', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.2289461781999095,0.4430574400723654,0.2264133876074174,0.9889371789806402,2.2320744209128165,1.0,0.1249770799798139,50.34362925631623,0.715885517388519,0.5081201786439301,0.980136513501864,0.7499810435532028,0.7108948804364367,0.5110249081257656,0.9889371789806402,3963.975490000842
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'port_Port_Standard', 'Submitting_to_email_not_using_mail_func'})",frozenset({'Result_Phishing'}),0.2285843509724106,0.4430574400723654,0.2260515603799185,0.9889196675900276,2.232034896939109,1.0,0.1247755629974791,50.26406603346899,0.71553945217862,0.5073081607795371,0.980105071497118,0.7495639579273128,0.7103203300451961,0.5102082482645978,0.9889196675900276,3955.600676775922
