antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,cosine,all_confidence,max_confidence,chi_square_score
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.3125282677521483,0.4430574400723654,0.2759837177747625,0.8830680173661359,1.9931230975873075,1.0,0.1375157435142449,4.762961743935583,0.7247932084389933,0.5754432289701998,0.7900466025633641,0.7529876632359467,0.7416667192579804,0.6229073091057574,0.8830680173661359,3943.201756243247
frozenset({'SSLfinal_State_No_HTTPS'}),frozenset({'Result_Phishing'}),0.3217548620533695,0.4430574400723654,0.2759837177747625,0.8577452909755412,1.9359685977408343,1.0,0.1334278322625595,3.915108074432008,0.7128140977438843,0.5645817912657292,0.7445792093121013,0.7403263000406493,0.7309554097889347,0.6229073091057574,0.8577452909755412,3654.848331256147
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'Google_Index_Indexed by Google'})",frozenset({'Result_Phishing'}),0.2084124830393487,0.4430574400723654,0.2067842605156038,0.9921875,2.239410537464271,1.0,0.1144455593010646,71.28864767073823,0.6991695887174199,0.4650122050447519,0.9859725211141792,0.7294543053287057,0.680496033772718,0.4667211106574112,0.9921875,3556.8334780601
"frozenset({'Google_Index_Indexed by Google', 'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank'})",frozenset({'Result_Phishing'}),0.2096788783355947,0.4430574400723654,0.2067842605156038,0.9861949956859362,2.2258851934071098,1.0,0.1138844734429902,40.34352668475805,0.6968566522180035,0.4636916835699797,0.9752128759636226,0.7264580531716737,0.6784379291514597,0.4667211106574112,0.9861949956859362,3506.3807129258485
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.2040705563093622,0.4430574400723654,0.2024423337856173,0.9920212765957448,2.23903536397835,1.0,0.1120273555130478,69.80346751093118,0.6952614954112201,0.4552481692432872,0.9856740641166084,0.7244712344595711,0.6732574132620497,0.4569211923233973,0.9920212765957448,3461.637248306124
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.2050655811849841,0.4430574400723654,0.2024423337856173,0.9872077635641818,2.2281710547574582,1.0,0.1115865023388464,43.53754425365367,0.6933923218882845,0.4542317840470875,0.9770313182072486,0.7220644779437896,0.6716220279284029,0.4569211923233973,0.9872077635641818,3422.059538302614
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.1988240615106286,0.4430574400723654,0.1975576662143826,0.9936305732484076,2.242667616835677,1.0,0.1094671864966929,87.43998190863864,0.6916114445187495,0.4446254071661237,0.9885635840930886,0.7197634287230197,0.6656246543485508,0.4458962841976316,0.9936305732484076,3370.2287514255827
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.1986431478968792,0.4430574400723654,0.1970149253731343,0.9918032786885248,2.238543333177142,1.0,0.1090046007780267,67.94699231117225,0.6904301457452336,0.4430431244914565,0.9852826451034012,0.7182372865472023,0.6640982214480189,0.4446712944058799,0.9918032786885248,3344.0935619186
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.1966530981456354,0.4430574400723654,0.1953867028493894,0.9935602575896963,2.2425089113217838,1.0,0.1082580846026845,86.48522323447762,0.6897031532151452,0.4397394136807817,0.9884373311115956,0.7172782913101605,0.6619338503910621,0.4409963250306247,0.9935602575896963,3323.571818737233
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'SFH_Empty_or_Blank', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.264947987336047,0.4430574400723654,0.2378109452736318,0.897575964493001,2.0258681681237496,1.0,0.1204237682521973,5.437615860093472,0.68890970448603,0.505771450557907,0.8160958725791987,0.7171628291227765,0.6940991456998559,0.536749693752552,0.897575964493001,3336.061405925864
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.2,0.4430574400723654,0.1975576662143826,0.9877883310719132,2.2294814209881584,1.0,0.1089461781999095,45.607407407407614,0.6893315018315017,0.4434517766497462,0.9780737372096802,0.7168423076347724,0.663664935339171,0.4458962841976316,0.9877883310719132,3323.4742880443277
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.2,0.4430574400723654,0.1970149253731343,0.9850746268656716,2.2233564720293995,1.0,0.1084034373586612,37.315151515151406,0.6877869605142332,0.441695396471304,0.9732012343673866,0.7148729606357758,0.6618416800223051,0.4446712944058799,0.9850746268656716,3290.4434415859323
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.1981908638625056,0.4430574400723654,0.1953867028493894,0.985851209493382,2.2251092529500487,1.0,0.1075767660607369,39.36326286456279,0.6866769663390827,0.4382227632379793,0.9745956019082894,0.7134237672620034,0.6593608726741207,0.4409963250306247,0.985851209493382,3262.6511756025643
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.1905924920850294,0.4430574400723654,0.1893260967887833,0.9933554817275748,2.24204672325405,1.0,0.1048826751485776,83.81985526910844,0.6844252858956168,0.4260993485342019,0.9880696525090692,0.7103363770418192,0.651519727200774,0.4273172723560636,0.9933554817275748,3194.6464410054896
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.1853459972862958,0.4430574400723654,0.1853459972862958,1.0,2.2570436913025724,1.0,0.1032270742009699,inf,0.6836553408838553,0.4183340138832176,1.0,0.7091670069416088,0.6467874564980506,0.4183340138832176,1.0,3161.688904354908
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.1853459972862958,0.4430574400723654,0.1853459972862958,1.0,2.2570436913025724,1.0,0.1032270742009699,inf,0.6836553408838553,0.4183340138832176,1.0,0.7091670069416088,0.6467874564980506,0.4183340138832176,1.0,3161.688904354908
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.1918588873812754,0.4430574400723654,0.1893260967887833,0.9867986798679867,2.2272477349817463,1.0,0.1043215892905031,42.18839891451816,0.681830637607786,0.4248883475436458,0.976296801354652,0.7070579761120253,0.6493659370845938,0.4273172723560636,0.9867986798679867,3144.615658204182
"frozenset({'SFH_Empty_or_Blank', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.2728177295341474,0.4430574400723654,0.2378109452736318,0.8716843501326259,1.9674296632740256,1.0,0.1169370204198774,4.340410234474792,0.6762027035281737,0.497445600756859,0.769607031137921,0.704217021942589,0.6840148448554164,0.536749693752552,0.8716843501326259,3087.9942397258674
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'DNSRecord_Has_DNS_Record', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.1821800090456806,0.4430574400723654,0.1809136137494346,0.99304865938431,2.241354211819833,1.0,0.1001974053092949,80.12016540673292,0.6772164583563764,0.4071661237785016,0.9875187476845128,0.7006892949841108,0.6367821371182156,0.4083299305839118,0.99304865938431,3018.8589008826457
"frozenset({'DNSRecord_Has_DNS_Record', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.1830845771144278,0.4430574400723654,0.1809136137494346,0.9881422924901186,2.2302803273740834,1.0,0.0997966296963846,46.968822553897446,0.6752545676004872,0.4063388866314507,0.9787092810586748,0.6982361115370153,0.6352071108697679,0.4083299305839118,0.9881422924901186,2983.2606431568656
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.2598824061510629,0.4430574400723654,0.2261420171867933,0.8701705534284718,1.9640129579730004,1.0,0.1109991835976566,4.2898015406758505,0.6631897335614763,0.4742933029785618,0.7668889829708878,0.6902914833291808,0.6664426847801804,0.5104124132298897,0.8701705534284718,2869.790990884513
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'having_IP_Address_no_IP'})",frozenset({'Result_Phishing'}),0.1707824513794663,0.4430574400723654,0.1695160560832202,0.992584745762712,2.2403071385068967,1.0,0.0938496203657507,75.10768236738461,0.6676566762663951,0.3815146579804561,0.9866857827524412,0.6875949453599186,0.6162532194924208,0.3826051449571253,0.992584745762712,2786.3881779586623
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'Request_URL_ReqURL_HighExtContent'})",frozenset({'Result_Phishing'}),0.1655359565807327,0.4430574400723654,0.1655359565807327,1.0,2.2570436913025724,1.0,0.092194019418143,inf,0.6674254742547425,0.3736218864842792,1.0,0.6868109432421396,0.6112461750262976,0.3736218864842792,1.0,2756.7274719470747
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Request_URL_ReqURL_HighExtContent'})",frozenset({'Result_Phishing'}),0.1655359565807327,0.4430574400723654,0.1655359565807327,1.0,2.2570436913025724,1.0,0.092194019418143,inf,0.6674254742547425,0.3736218864842792,1.0,0.6868109432421396,0.6112461750262976,0.3736218864842792,1.0,2756.7274719470747
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'having_IP_Address_no_IP'})",frozenset({'Result_Phishing'}),0.1715965626413387,0.4430574400723654,0.1695160560832202,0.9878755930416446,2.2296783750664315,1.0,0.0934889223141314,45.93565374707462,0.6657442460977366,0.3808169071326966,0.9782304175857368,0.685240368999385,0.6147896261936311,0.3826051449571253,0.9878755930416446,2754.597422256866
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'Google_Index_Indexed by Google', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.2560832202623247,0.4430574400723654,0.2221619176843057,0.8675379724478983,1.9580711076789536,1.0,0.1087023416693924,4.204545032413691,0.657725878179698,0.4657690119476579,0.762162138283501,0.684483563602471,0.659551993586699,0.5014291547570436,0.8675379724478983,2778.8213596755427
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'SFH_Empty_or_Blank', 'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.1663500678426051,0.4430574400723654,0.1650836725463591,0.9923871669385536,2.239861194468295,1.0,0.0913810373321501,73.15838340763814,0.6640002497146118,0.3715390879478827,0.986331026556068,0.6824941142981866,0.6080826522578167,0.3726010616578195,0.9923871669385536,2697.700745367997
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'SFH_Empty_or_Blank', 'Page_Rank_PageRank_Low', 'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google'})",frozenset({'Result_Phishing'}),0.1674355495251017,0.4430574400723654,0.1658073270013568,0.9902755267423016,2.2350951302850435,1.0,0.0916237610516555,57.27225991255908,0.663722490257207,0.3728641171684296,0.9825395400578436,0.6822549540612284,0.6087652660478524,0.3742343813801552,0.9902755267423016,2697.9817101877406
"frozenset({'Google_Index_Indexed by Google', 'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.1684305744007236,0.4430574400723654,0.1658073270013568,0.9844253490870032,2.221891023715153,1.0,0.0911829078774541,35.759553330526224,0.661319314269871,0.3720316622691293,0.97203544488498,0.6793298652335793,0.6069644236118934,0.3742343813801552,0.9844253490870032,2659.47393973032
"frozenset({'Google_Index_Indexed by Google', 'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.1675260063319764,0.4430574400723654,0.1650836725463591,0.9854211663066956,2.22413862668855,1.0,0.0908600290353667,38.20213411059196,0.6611470649088518,0.3705583756345177,0.9738234519279712,0.6790111139822574,0.6059446944614347,0.3726010616578195,0.9854211663066956,2652.0465205854093
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'Domain_registeration_length_Domain_ShortTerm'})",frozenset({'Result_Phishing'}),0.1629127091813659,0.4430574400723654,0.161284486657621,0.9900055524708494,2.234485786558849,1.0,0.0891047987724712,55.72519724609219,0.6599905987206452,0.3626932465419039,0.9820547965836024,0.6770158427932034,0.6003231571652841,0.3640261331155573,0.9900055524708494,2608.343470128127
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'SFH_Empty_or_Blank', 'Page_Rank_PageRank_Low', 'URL_of_Anchor_greater_than_%67_Anchor', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.161284486657621,0.4430574400723654,0.1600180913613749,0.9921480650588894,2.2393215310792205,1.0,0.0885597995794637,70.93061316792574,0.6598616109772805,0.3601384364820846,0.9859017149952936,0.6766579443301797,0.5986083505496133,0.3611678236014699,0.9921480650588894,2597.4923888151143
"frozenset({'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.2683853459972863,0.4430574400723654,0.2261420171867933,0.8426019548365352,1.9017894264430169,1.0,0.1072318928362995,3.5384337800969843,0.648127299703264,0.4659832246039142,0.7173890873343993,0.6765071840332124,0.6558006535223478,0.5104124132298897,0.8426019548365352,2623.5844931736874
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'SSLfinal_State_No_HTTPS', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.2400723654454997,0.4430574400723654,0.2105834464043419,0.8771665410700829,1.9798032077439287,1.0,0.1042175987379413,4.534127466404729,0.6512452903045823,0.4456355283307809,0.7794503997936927,0.6762312901348781,0.6456886112431347,0.4752960391996733,0.8771665410700829,2667.2026964425954
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.1560379918588874,0.4430574400723654,0.1560379918588874,1.0,2.2570436913025724,1.0,0.0869041986318561,inf,0.659914255091104,0.3521845651286239,1.0,0.676092282564312,0.5934514008144424,0.3521845651286239,1.0,2569.3104006198146
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.1560379918588874,0.4430574400723654,0.1560379918588874,1.0,2.2570436913025724,1.0,0.0869041986318561,inf,0.659914255091104,0.3521845651286239,1.0,0.676092282564312,0.5934514008144424,0.3521845651286239,1.0,2569.3104006198146
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'DNSRecord_Has_DNS_Record', 'Google_Index_Indexed by Google', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.1599276345545002,0.4430574400723654,0.1586612392582541,0.9920814479638008,2.2391711733850177,1.0,0.0878041108957085,70.33388899657483,0.6587601334315729,0.3570846905537458,0.9857821028487604,0.6750933985429457,0.5960450262191826,0.3581053491220906,0.9920814479638008,2570.8562444492045
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.1621890547263681,0.4430574400723654,0.1600180913613749,0.9866146123814836,2.2268322866225603,1.0,0.0881590239665534,41.60825041459359,0.6575846358974633,0.359406745225518,0.9759663049987496,0.6738912179914767,0.5969367238554085,0.3611678236014699,0.9866146123814836,2562.44339333378
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.1536861148801447,0.4430574400723654,0.1536861148801447,1.0,2.2570436913025724,1.0,0.0855943382466803,inf,0.6580803762291577,0.346876276031033,1.0,0.6734381380155166,0.5889620327585073,0.346876276031033,1.0,2523.5521557878924
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.1536861148801447,0.4430574400723654,0.1536861148801447,1.0,2.2570436913025724,1.0,0.0855943382466803,inf,0.6580803762291577,0.346876276031033,1.0,0.6734381380155166,0.5889620327585073,0.346876276031033,1.0,2523.5521557878924
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'DNSRecord_Has_DNS_Record', 'SFH_Empty_or_Blank', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.1581184984170058,0.4430574400723654,0.1568521031207598,0.9919908466819224,2.23896668233333,1.0,0.0867965259840348,69.53825676810821,0.6572960610937756,0.3530130293159609,0.9856194266799824,0.673006448249087,0.5926100175843243,0.3540220498162515,0.9919908466819224,2535.475062694969
"frozenset({'Google_Index_Indexed by Google', 'SSLfinal_State_No_HTTPS'})",frozenset({'Result_Phishing'}),0.2632293080054274,0.4430574400723654,0.2221619176843057,0.8439862542955325,1.9049138508038204,1.0,0.1055362143274008,3.569830064734395,0.6447621789911278,0.4588938714499251,0.7198746209577899,0.6727077045262881,0.6505377115263743,0.5014291547570436,0.8439862542955325,2572.910892284021
"frozenset({'DNSRecord_Has_DNS_Record', 'Google_Index_Indexed by Google', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.1608322026232474,0.4430574400723654,0.1586612392582541,0.9865016872890888,2.226577409755181,1.0,0.0874033352827982,41.26016131463881,0.6564601288924717,0.3563592035757821,0.975763546042046,0.6723035182055898,0.5943664956373218,0.3581053491220906,0.9865016872890888,2535.843792052668
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'Page_Rank_PageRank_Low', 'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.1574853007688828,0.4430574400723654,0.1562189054726368,0.9919586444572084,2.2388940005051934,1.0,0.086443871264949,69.25978548814268,0.6567848563139537,0.3515879478827361,0.9855616070284942,0.6722757697582081,0.5914030522648446,0.3525928950592078,0.9919586444572084,2523.127580003982
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Domain_registeration_length_Domain_ShortTerm'})",frozenset({'Result_Phishing'}),0.1645409317051108,0.4430574400723654,0.161284486657621,0.9802089059923036,2.212374327428525,1.0,0.0883834026692326,28.141069903010223,0.6559231270162088,0.3613700851236319,0.9644647483750064,0.6721175195539304,0.5973455094782325,0.3640261331155573,0.9802089059923036,2545.8371014172844
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'age_of_domain_Domain_Age_Less_6Month'})",frozenset({'Result_Phishing'}),0.1534147444595205,0.4430574400723654,0.152962460425147,0.9970518867924528,2.250389670986232,1.0,0.0849909164755556,188.91491632745323,0.656321983684009,0.3448908831327757,0.9947066117411996,0.671147421550575,0.5867070316515655,0.3452429563086974,0.9970518867924528,2491.698720880824
"frozenset({'DNSRecord_Has_DNS_Record', 'SFH_Empty_or_Blank', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.1588421528720036,0.4430574400723654,0.1568521031207598,0.9874715261958996,2.2287663785413785,1.0,0.0864759054937065,44.4541425105874,0.6554314418846491,0.3524390243902438,0.977504908574902,0.6707467880060756,0.5912585676665115,0.3540220498162515,0.9874715261958996,2507.4672933930665
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'age_of_domain_Domain_Age_Less_6Month'})",frozenset({'Result_Phishing'}),0.15359565807327,0.4430574400723654,0.152962460425147,0.9958775029446408,2.24773903533136,1.0,0.0849107613529736,135.09835239387382,0.6558431573600615,0.3447502548419979,0.9925979852286834,0.6705602296266691,0.5863614015587412,0.3452429563086974,0.9958775029446408,2484.6027087231946
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'URL_of_Anchor_greater_than_%67_Anchor', 'having_IP_Address_no_IP', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.154228855721393,0.4430574400723654,0.152962460425147,0.9917888563049854,2.238510781227361,1.0,0.0846302184239364,67.82764747690145,0.6541656520680419,0.3442589576547231,0.9852567494642868,0.6685159063068413,0.585156489141798,0.3452429563086974,0.9917888563049854,2459.918558877701
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.1587516960651289,0.4430574400723654,0.1562189054726368,0.984045584045584,2.2210338774242406,1.0,0.0858827854068745,34.908364024035706,0.653504118646917,0.3505887129516848,0.9713535701841696,0.6683192395523959,0.5890394565297484,0.3525928950592078,0.984045584045584,2474.3320069584925
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'DNSRecord_Has_DNS_Record', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.1526006331976481,0.4430574400723654,0.151334237901402,0.991701244813278,2.2383130382627168,1.0,0.08372339200343,67.1115784712793,0.652862142645309,0.3405944625407165,0.9850994415154762,0.66663461587336,0.5820080736813366,0.3415679869334422,0.991701244813278,2428.4964082605184
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'having_IP_Address_no_IP', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.1549525101763907,0.4430574400723654,0.152962460425147,0.9871570344424986,2.2280565569133977,1.0,0.0843095979336081,43.36557296163823,0.6522454248891045,0.3436991869918699,0.9769402331917852,0.6661999953755979,0.583788500153827,0.3452429563086974,0.9871570344424986,2431.9946218506493
