antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,cosine,all_confidence,max_confidence,chi_square_score
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'having_IP_Address_no_IP', 'web_traffic_High_Traffic', 'Request_URL_ReqURL_LowExtContent'})",frozenset({'Result_Legitimate'}),0.1890547263681592,0.5569425599276345,0.18489371325192222,0.9779904306220096,1.7559987348589112,1.0,0.07960108998202116,20.130218472853183,0.5308909512203908,0.3295179751733032,0.9503234402871206,0.6549851454717974,0.5698009534510641,0.3319798603215852,0.9779904306220096,1851.600327865327
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'Request_URL_ReqURL_LowExtContent', 'Google_Index_Indexed by Google', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.2261420171867933,0.5569425599276345,0.22107643600180912,0.9775999999999999,1.755297709923664,1.0,0.09512832204259733,19.779350003230526,0.5560401025041586,0.39336874295831326,0.9494422213148221,0.6872732824427481,0.6229405764854791,0.3969465648854962,0.9775999999999999,2316.6768027722474
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'having_IP_Address_no_IP', 'Google_Index_Indexed by Google', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.19095431931252826,0.5569425599276345,0.1865219357756671,0.9767882520132638,1.7538402023723618,1.0,0.08017134834850868,19.087637877403292,0.5312711467755397,0.3322591040928134,0.9476100706424319,0.6558458070201125,0.5719525064091254,0.3349033620269612,0.9767882520132638,1863.9066230433486
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Google_Index_Indexed by Google', 'web_traffic_High_Traffic', 'Request_URL_ReqURL_LowExtContent'})",frozenset({'Result_Legitimate'}),0.238082315694256,0.5569425599276345,0.23202170963364993,0.9745440729483282,1.7498107400428404,1.0,0.09942353525739175,17.40488331746962,0.5624093409880446,0.4121143958868895,0.9425448604417658,0.6955715329822038,0.6371766469669632,0.4165989930160793,0.9745440729483282,2441.3582722417755
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'having_IP_Address_no_IP', 'Request_URL_ReqURL_LowExtContent', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.15920398009950248,0.5569425599276345,0.1551334237901402,0.9744318181818181,1.7496091846678576,1.0,0.0664659515628551,17.328468767274696,0.5095692376697086,0.2765237020316027,0.9422914965291954,0.6264882819997932,0.5209825938668204,0.2785447458177684,0.9744318181818181,1478.5710251649016
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'Request_URL_ReqURL_LowExtContent', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.1943012211668928,0.5569425599276345,0.18932609678878334,0.9743947858472998,1.7495426924706674,1.0,0.08111147727502858,17.30340693228072,0.531739746773355,0.3369285254346426,0.9422079129321966,0.657166533738982,0.5755293990152112,0.33993828163066425,0.9743947858472998,1882.8021820897188
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'DNSRecord_Has_DNS_Record', 'having_IP_Address_no_IP', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.15486205336951606,0.5569425599276345,0.1508819538670285,0.9742990654205608,1.7493708247887445,1.0,0.06463268542776025,17.238962213724783,0.5068591600015503,0.2689888727624577,0.9419918677468966,0.6226051117260348,0.5137591732340172,0.27091115803150884,0.9742990654205608,1429.9474980615337
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'having_IP_Address_no_IP', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.16101311623699682,0.5569425599276345,0.15685210312075984,0.9741573033707867,1.7491162885762623,1.0,0.06717704598180105,17.144396594104666,0.5104760661201218,0.27954215702079643,0.9416719046067877,0.6278939838276705,0.5237867585821205,0.2816306642845542,0.9741573033707867,1496.6273726330314
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'DNSRecord_Has_DNS_Record', 'having_Sub_Domain_No_SubDomain', 'Google_Index_Indexed by Google'})",frozenset({'Result_Legitimate'}),0.16218905472636816,0.5569425599276345,0.15793758480325645,0.973786949247072,1.7484513113409748,1.0,0.06760759747170976,16.902170001058565,0.5109330318638055,0.28143133462282405,0.9408359991683097,0.6286833073342717,0.5254961248756075,0.2835796654214715,0.973786949247072,1506.994750434727
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'DNSRecord_Has_DNS_Record', 'Request_URL_ReqURL_LowExtContent', 'Google_Index_Indexed by Google', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.16309362279511533,0.5569425599276345,0.1587516960651289,0.9733777038269551,1.7477165041102791,1.0,0.06791791627774536,16.642345092718244,0.5111979484223325,0.28283642224012895,0.9399123143746404,0.6292095600505573,0.5267380366638853,0.2850414162741595,0.9733777038269551,1514.0602424400593
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'Page_Rank_PageRank_Low', 'Request_URL_ReqURL_LowExtContent', 'Google_Index_Indexed by Google', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.1587516960651289,0.5569425599276345,0.15440976933514247,0.9726495726495726,1.7464091319865236,1.0,0.0659941933357758,16.199287652645854,0.5080503429899655,0.2751007252215955,0.9382688904942886,0.6249474921880314,0.5192905075531667,0.2772454117264902,0.9726495726495726,1461.0234273947349
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'web_traffic_High_Traffic', 'Request_URL_ReqURL_LowExtContent'})",frozenset({'Result_Legitimate'}),0.2542740841248304,0.5569425599276345,0.24730890999547717,0.9726076129491285,1.746333792618583,1.0,0.10569285065973943,16.174473559005463,0.5730949901451239,0.43856272056464557,0.9381741856171121,0.7083275193217301,0.6571787479375527,0.4440474256943317,0.9726076129491285,2639.3573478272524
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'having_IP_Address_no_IP', 'Domain_registeration_length_Domain_ShortTerm', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.2084124830393487,0.5569425599276345,0.2026232473993668,0.9722222222222222,1.745641816902171,1.0,0.08654946557455721,15.95006784260515,0.5396052696018414,0.3600707281787494,0.9373043419082618,0.6680178838900619,0.5947332290505121,0.3638135455579016,0.9722222222222222,2034.2036177466825
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Request_URL_ReqURL_LowExtContent', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.20542740841248303,0.5569425599276345,0.19954771596562643,0.9713782474680759,1.744126445632545,1.0,0.08513644924507845,15.479745329297648,0.5369516631244149,0.3545483767277404,0.9353994540137972,0.6648348115690226,0.5899461404070889,0.35829137566996916,0.9713782474680759,1989.4242389926526
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'DNSRecord_Has_DNS_Record', 'Request_URL_ReqURL_LowExtContent', 'Google_Index_Indexed by Google', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.17213930348258707,0.5569425599276345,0.1670737222976029,0.9705727798213347,1.742680214540337,1.0,0.07120201795185088,15.056041222459125,0.5147861917454502,0.29727989699018187,0.9335814783431717,0.6352782690725969,0.5395887973426055,0.29998375832385904,0.9705727798213347,1593.8065399048983
"frozenset({'DNSRecord_Has_DNS_Record', 'SSLfinal_State_HTTPS_Trusted', 'Google_Index_Indexed by Google', 'having_Sub_Domain_No_SubDomain'})",frozenset({'Result_Legitimate'}),0.20587969244685664,0.5569425599276345,0.19981908638625057,0.9705623901581721,1.7426615597204147,1.0,0.08515592343778415,15.050727367234337,0.5366505660267612,0.35491645244215936,0.9335580284194759,0.6646705080561853,0.5900991787350426,0.3587786259541985,0.9705623901581721,1987.093115871035
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'DNSRecord_Has_DNS_Record', 'having_Sub_Domain_No_SubDomain', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Legitimate'}),0.18760741745816373,0.5569425599276345,0.18199909543193124,0.970106075216972,1.7418422383504346,1.0,0.07751254009136914,14.820985979194923,0.5242480093274005,0.3235246824248272,0.9325281056601931,0.6484442995867221,0.5630397070943659,0.3267825239564723,0.970106075216972,1766.1040617898425
"frozenset({'DNSRecord_Has_DNS_Record', 'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'having_Sub_Domain_No_SubDomain'})",frozenset({'Result_Legitimate'}),0.17412935323383086,0.5569425599276345,0.16888285843509723,0.9698701298701298,1.741418594398942,1.0,0.07190281068650414,14.70492365757415,0.5155232606913996,0.300402252614642,0.9319955667036106,0.6365511117110921,0.5423059560378463,0.30323209355205455,0.9698701298701298,1610.6308861552398
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'DNSRecord_Has_DNS_Record', 'having_Sub_Domain_No_SubDomain', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Legitimate'}),0.1587516960651289,0.5569425599276345,0.1539574853007689,0.9698005698005698,1.7412936980908398,1.0,0.06554190930140222,14.671052968434005,0.5060507562260719,0.2740740740740741,0.9318385665874438,0.6231169488600056,0.5177694457267076,0.2764333279194413,0.9698005698005698,1441.0661194986483
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'Request_URL_ReqURL_LowExtContent', 'Google_Index_Indexed by Google', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.16680235187697875,0.5569425599276345,0.16173677069199457,0.9696312364425163,1.7409896571174301,1.0,0.06883744183567996,14.589248562382885,0.5108200315885321,0.28778367938194105,0.9314563737999219,0.6300162029215992,0.5306430485272902,0.29040116940068217,0.9696312364425163,1527.5222531323955
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'web_traffic_High_Traffic', 'Request_URL_ReqURL_LowExtContent'})",frozenset({'Result_Legitimate'}),0.26757123473541383,0.5569425599276345,0.25933966530981456,0.969235970250169,1.7402799498319992,1.0,0.11031785687327517,14.401801183890747,0.5807797666409539,0.4588668373879642,0.9305642407340994,0.7174424126060006,0.6718062367489688,0.46564885496183206,0.969235970250169,2782.1152932894265
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'Request_URL_ReqURL_LowExtContent', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.21971958389868837,0.5569425599276345,0.21284486657620985,0.9687114038699053,1.739338081822609,1.0,0.09047367905343968,14.160348972839143,0.5447639545157905,0.3775068185464463,0.9293802714948557,0.6754390217335559,0.6084481752429323,0.3821666395972064,0.9687114038699053,2139.012552751983
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'having_IP_Address_no_IP', 'web_traffic_High_Traffic', 'age_of_domain_Domain_Age_More_6Month'})",frozenset({'Result_Legitimate'}),0.15884215287200362,0.5569425599276345,0.15386702849389416,0.9686788154897494,1.7392795688223455,1.0,0.0654010732489438,14.145615723037707,0.5053145550092654,0.27382485511912424,0.9293067180970151,0.6224748633238905,0.517317870341665,0.27627091115803154,0.9686788154897494,1434.2167524943104
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'DNSRecord_Has_DNS_Record', 'Request_URL_ReqURL_LowExtContent', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.15594753505201267,0.5569425599276345,0.15106286748077793,0.968677494199536,1.7392771964229123,1.0,0.06420904809450548,14.14501901268071,0.5035806855905594,0.2688777974561263,0.9293037358872744,0.6199567428769321,0.512581896515643,0.2712359915543284,0.968677494199536,1403.2427654014111
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'having_IP_Address_no_IP', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.17575757575757575,0.5569425599276345,0.17023971053821801,0.9686052496139991,1.7391474800199382,1.0,0.07235283636911861,14.112468951813263,0.5156318372194787,0.30266966870376333,0.9291406767012577,0.6371367972936002,0.5441249521772233,0.3056683449732013,0.9686052496139991,1618.9387195526845
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Page_Rank_PageRank_Low', 'Request_URL_ReqURL_LowExtContent', 'Google_Index_Indexed by Google', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.16671189507010403,0.5569425599276345,0.1614654002713704,0.9685295713510579,1.7390115983897914,1.0,0.06861645066063947,14.078532104368362,0.5099805271652733,0.28720836685438456,0.9289698675553174,0.6292217452337554,0.529896408565451,0.2899139191164528,0.9685295713510579,1518.3889486731719
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'DNSRecord_Has_DNS_Record', 'having_IP_Address_no_IP', 'Google_Index_Indexed by Google', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.18091361374943465,0.5569425599276345,0.17521483491632744,0.9684999999999999,1.7389585025174596,1.0,0.07445634374895801,14.065315557852834,0.5188013821347032,0.3114147909967845,0.9289031237239688,0.6415506334253694,0.5519885206640992,0.31460126685073897,0.9684999999999999,1676.064630564399
"frozenset({'DNSRecord_Has_DNS_Record', 'SSLfinal_State_HTTPS_Trusted', 'having_Sub_Domain_No_SubDomain', 'Request_URL_ReqURL_LowExtContent'})",frozenset({'Result_Legitimate'}),0.15802804161013118,0.5569425599276345,0.152962460425147,0.9679450486548368,1.7379620777780123,1.0,0.06494991839044979,13.821809782257505,0.50430830629153,0.27217125382262997,0.9276505742913884,0.6212958960993853,0.5155996077796466,0.27464674354393376,0.9679450486548368,1420.4100602407198
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Google_Index_Indexed by Google', 'Domain_registeration_length_Domain_ShortTerm', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.26132971506105834,0.5569425599276345,0.2529172320217096,0.9678089304257528,1.7377176751432024,1.0,0.10737159153044448,13.763364993215706,0.5747253345022121,0.4473600000000001,0.9273433495011631,0.7109630976637453,0.6629470148001416,0.45411726490173787,0.9678089304257528,2675.639899597554
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'DNSRecord_Has_DNS_Record', 'Request_URL_ReqURL_LowExtContent', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.1764812302125735,0.5569425599276345,0.17060153776571688,0.9666837519220912,1.7356973976772323,1.0,0.072311629631948,13.298539470479762,0.5146970811660055,0.30311796849887496,0.9248037724578845,0.6365008819704658,0.5441623334444317,0.30631801201884035,0.9666837519220912,1611.8795275902085
"frozenset({'DNSRecord_Has_DNS_Record', 'SSLfinal_State_HTTPS_Trusted', 'having_Sub_Domain_No_SubDomain'})",frozenset({'Result_Legitimate'}),0.22225237449118046,0.5569425599276345,0.21483491632745363,0.9666259666259666,1.735593643178506,1.0,0.09105310992834029,13.275513783631705,0.5449431814008153,0.3806699791633275,0.9246733485198163,0.6761828874870941,0.6106276403101277,0.3857398083482215,0.9666259666259666,2148.7840425131294
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'DNSRecord_Has_DNS_Record', 'Google_Index_Indexed by Google', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.19077340569877882,0.5569425599276345,0.1843509724106739,0.9663347558084402,1.7350707691184517,1.0,0.07810114347468286,13.16067804383977,0.5235302886998143,0.32723185613359024,0.9240160729812794,0.6486700577807833,0.5655634212785711,0.33100535975312656,0.9663347558084402,1770.17054948351
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'SSLfinal_State_HTTPS_Trusted', 'Request_URL_ReqURL_LowExtContent', 'Google_Index_Indexed by Google', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.1776571687019448,0.5569425599276345,0.17159656264133877,0.9658859470468433,1.7342649252237865,1.0,0.07265172431498199,12.987534511972063,0.514854403380057,0.3047879177377892,0.9230030919973157,0.6369952717205956,0.5455216768175579,0.30810459639434795,0.9658859470468433,1618.6185422049728
"frozenset({'URL_of_Anchor_between_%31_%67_Anchor', 'SSLfinal_State_HTTPS_Trusted', 'web_traffic_High_Traffic', 'Request_URL_ReqURL_LowExtContent'})",frozenset({'Result_Legitimate'}),0.16363636363636364,0.5569425599276345,0.15802804161013118,0.9657269209508016,1.733979391117608,1.0,0.06689198634924552,12.927272727272745,0.5061098529155571,0.2809133301173823,0.9226441631504924,0.6247345015668415,0.5234666821972945,0.28374208218288133,0.9657269209508016,1464.743328974014
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'having_Sub_Domain_No_SubDomain', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Legitimate'}),0.1817277250113071,0.5569425599276345,0.1754862053369516,0.9656545545047287,1.7338494559119337,1.0,0.07427430095932902,12.900034740657706,0.5172467297729133,0.3115965306778028,0.9224808289199216,0.6403715358198485,0.5516037179384521,0.3150885171349683,0.9656545545047287,1662.0589596530033
"frozenset({'DNSRecord_Has_DNS_Record', 'SSLfinal_State_HTTPS_Trusted', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'having_Sub_Domain_No_SubDomain'})",frozenset({'Result_Legitimate'}),0.20253279059249207,0.5569425599276345,0.19556761646313886,0.9656096471639125,1.7337688240047187,1.0,0.08276848560126879,12.883189718467893,0.5307075080880613,0.34680782803978183,0.9223794710896392,0.6583773426659257,0.582296347583172,0.35114503816793896,0.9656096471639125,1900.2473821724693
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'Google_Index_Indexed by Google', 'web_traffic_High_Traffic', 'age_of_domain_Domain_Age_More_6Month'})",frozenset({'Result_Legitimate'}),0.15703301673450928,0.5569425599276345,0.15160560832202624,0.9654377880184332,1.7334602479362968,1.0,0.06414723798874956,12.819128599427101,0.5019403733128177,0.26958340035386846,0.9219915774895424,0.6188241400706102,0.5126424635069092,0.2722104921227871,0.9654377880184332,1392.6522663242367
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'DNSRecord_Has_DNS_Record', 'having_IP_Address_no_IP', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.15938489371325193,0.5569425599276345,0.15386702849389416,0.9653802497162315,1.7333569369194315,1.0,0.0650987977754417,12.797823105041088,0.5033038022145714,0.27356063042779033,0.9218617110275499,0.6208255804371315,0.5164363283146057,0.27627091115803154,0.9653802497162315,1417.0654027153828
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'Page_Rank_PageRank_Low', 'Request_URL_ReqURL_LowExtContent', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.17485300768882858,0.5569425599276345,0.1687924016282225,0.9653388515261251,1.733282605753015,1.0,0.07140931991495995,12.782537785968355,0.5127086959597106,0.2998071979434447,0.9217682735037388,0.6342042641583849,0.5408927192387368,0.3030696767906448,0.9653388515261251,1583.411051592953
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'web_traffic_High_Traffic', 'Request_URL_ReqURL_LowExtContent'})",frozenset({'Result_Legitimate'}),0.23220262324739938,0.5569425599276345,0.22415196743554952,0.9653291780288273,1.7332652368212906,1.0,0.09482844402223084,12.778971333323138,0.5509972679466201,0.39673390970220945,0.9217464399976901,0.683898956401128,0.6233095642785661,0.40246873477342865,0.9653291780288273,2259.7053272817197
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.2250565355042967,0.5569425599276345,0.21718679330619628,0.965032154340836,1.732731925651769,1.0,0.09184323029398872,12.670424263218907,0.545687137576961,0.3845291479820628,0.9210760445565419,0.6774973992428559,0.6134545546261584,0.38996264414487575,0.965032154340836,2166.8106299111
"frozenset({'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'DNSRecord_Has_DNS_Record', 'Google_Index_Indexed by Google', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.17259158751696066,0.5569425599276345,0.1665309814563546,0.9648846960167714,1.7324671616802678,1.0,0.07040738088268414,12.617217845642855,0.5109791921163099,0.2957904884318766,0.9207432246764818,0.6319469768860859,0.5371307631997259,0.2990092577554004,0.9648846960167714,1555.1959926818217
"frozenset({'Google_Index_Indexed by Google', 'SSLfinal_State_HTTPS_Trusted', 'having_IP_Address_no_IP', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.24224332881049299,0.5569425599276345,0.23364993215739485,0.9645257654966394,1.7318226957228113,1.0,0.09873431248428718,12.48955604751366,0.5576640887232899,0.41314779270633395,0.9199331028104019,0.6920241301090473,0.6361133981958496,0.4195224947214553,0.9645257654966394,2379.2655949841633
"frozenset({'Prefix_Suffix_Has_PrefixSuffix', 'SSLfinal_State_HTTPS_Trusted', 'Domain_registeration_length_Domain_ShortTerm', 'having_IP_Address_no_IP', 'web_traffic_High_Traffic'})",frozenset({'Result_Legitimate'}),0.1624604251469923,0.5569425599276345,0.1566711895070104,0.9643652561247217,1.7315344983691405,1.0,0.06619006443871266,12.433299412030783,0.5044270015541961,0.27841183089535443,0.9195708261451201,0.6228355434432281,0.5208469732387025,0.2813058307617346,0.9643652561247217,1442.5171697876556
